connect_time,disconnect_time,energy,station_id,charging_duration,total_duration,z_score,energy_per_quarter
2018-10-10 15:30:00,2018-10-11 00:15:00,48.748,1-1-191-805,525,525,1.90526173887523,1.3928
2018-10-10 15:30:00,2018-10-10 21:45:00,12.163,1-1-191-808,225,375,0.132407359918424,0.810866666666667
2018-10-10 17:30:00,2018-10-10 22:15:00,13.222,1-1-179-791,285,285,0.275126459840306,0.695894736842105
2018-10-10 17:45:00,2018-10-10 21:45:00,6.135,1-1-191-786,240,240,0.0305239049787419,0.3834375
2018-10-10 18:15:00,2018-10-11 02:15:00,2.41,1-1-191-803,90,480,1.04935845437557,0.401666666666667
2018-10-10 18:45:00,2018-10-10 22:00:00,19.274,1-1-191-778,195,195,0.336174269797789,1.48261538461538
2018-10-10 19:00:00,2018-10-10 22:15:00,1,1-1-193-829,15,195,1.55877572907398,1
2018-10-10 21:00:00,2018-10-10 22:00:00,4.726,1-1-178-823,60,60,1.25312536425493,1.1815
2018-10-10 21:00:00,2018-10-11 03:30:00,11.644,1-1-194-821,255,390,0.0713595499609406,0.684941176470588
2018-10-10 21:45:00,2018-10-11 00:15:00,3.357,1-1-191-786,30,150,1.4568922741343,1.6785
2018-10-10 22:00:00,2018-10-11 00:30:00,17.23,1-1-179-781,150,150,0.641824634616837,1.723
2018-10-10 22:00:00,2018-10-11 02:15:00,4.878,1-1-178-823,90,255,1.04935845437557,0.813
2018-10-10 22:15:00,2018-10-11 02:15:00,11.093,1-1-179-810,240,240,0.0305239049787419,0.6933125
2018-10-10 22:30:00,2018-10-11 01:00:00,10.397,1-1-193-829,150,150,0.641824634616837,1.0397
2018-10-10 22:45:00,2018-10-11 00:15:00,4.837,1-1-193-819,90,90,1.04935845437557,0.806166666666667
2018-10-10 23:00:00,2018-10-11 00:30:00,7.863,1-1-193-825,75,90,1.15124190931525,1.5726
2018-10-10 23:15:00,2018-10-11 01:00:00,9.983,1-1-178-828,105,105,0.947474999435885,1.42614285714286
2018-10-10 23:30:00,2018-10-11 01:45:00,7.034,1-1-191-778,135,135,0.74370808955652,0.781555555555556
2018-10-11 01:45:00,2018-10-11 07:30:00,6.048,1-1-193-819,105,345,0.947474999435885,0.864
2018-10-11 01:45:00,2018-10-11 04:00:00,3.745,1-1-178-817,45,135,1.35500881919461,1.24833333333333
2018-10-11 12:30:00,2018-10-11 21:45:00,12.134,1-1-193-825,270,555,0.173243004900623,0.674111111111111
2018-10-11 12:30:00,2018-10-11 23:30:00,6.054,1-1-191-789,135,660,0.74370808955652,0.672666666666667
2018-10-11 12:45:00,2018-10-11 22:30:00,11.863,1-1-178-823,270,585,0.173243004900623,0.659055555555556
2018-10-11 13:00:00,2018-10-11 22:00:00,13.067,1-1-194-821,300,540,0.377009914779988,0.65335
2018-10-11 13:15:00,2018-10-11 22:45:00,13.474,1-1-193-819,270,570,0.173243004900623,0.748555555555556
2018-10-11 13:15:00,2018-10-11 18:00:00,5.424,1-1-193-820,120,285,0.845591544496202,0.678
2018-10-11 13:15:00,2018-10-11 20:00:00,13.016,1-1-178-828,315,405,0.478893369719671,0.619809523809524
2018-10-11 13:15:00,2018-10-11 21:45:00,3.383,1-1-193-829,75,510,1.15124190931525,0.6766
2018-10-11 13:15:00,2018-10-11 18:00:00,14.677,1-1-194-826,285,285,0.275126459840306,0.772473684210526
2018-10-11 13:30:00,2018-10-11 23:00:00,8.457,1-1-193-816,210,570,0.234290814858107,0.604071428571429
2018-10-11 13:30:00,2018-10-11 22:15:00,9.453,1-1-179-810,90,525,1.04935845437557,1.5755
2018-10-11 13:30:00,2018-10-11 22:45:00,8.225,1-1-193-827,195,555,0.336174269797789,0.632692307692308
2018-10-11 14:00:00,2018-10-12 00:30:00,15.114,1-1-194-818,270,630,0.173243004900623,0.839666666666667
2018-10-11 14:00:00,2018-10-12 00:00:00,6.951,1-1-194-822,600,600,2.41467901357364,0.173775
2018-10-11 14:00:00,2018-10-12 01:00:00,7.535,1-1-178-824,150,660,0.641824634616837,0.7535
2018-10-11 14:00:00,2018-10-12 00:45:00,14.359,1-1-179-787,360,645,0.784543734538718,0.598291666666667
2018-10-11 14:15:00,2018-10-11 23:30:00,13.242,1-1-179-777,255,555,0.0713595499609406,0.778941176470588
2018-10-11 14:15:00,2018-10-12 01:45:00,22.451,1-1-179-783,255,690,0.0713595499609406,1.32064705882353
2018-10-11 14:15:00,2018-10-11 23:45:00,11.06,1-1-179-800,180,570,0.438057724737472,0.921666666666667
2018-10-11 14:15:00,2018-10-11 23:45:00,6.831,1-1-178-817,135,570,0.74370808955652,0.759
2018-10-11 14:15:00,2018-10-11 21:30:00,7.416,1-1-191-795,180,435,0.438057724737472,0.618
2018-10-11 14:30:00,2018-10-11 20:00:00,10.591,1-1-179-797,195,330,0.336174269797789,0.814692307692308
2018-10-11 14:30:00,2018-10-11 23:30:00,5.092,1-1-191-780,345,540,0.682660279599036,0.221391304347826
2018-10-11 14:30:00,2018-10-12 00:15:00,19.333,1-1-179-815,330,585,0.580776824659353,0.878772727272727
2018-10-11 14:30:00,2018-10-11 15:15:00,0.516,1-1-179-799,45,45,1.35500881919461,0.172
2018-10-11 14:30:00,2018-10-12 00:30:00,45.51,1-1-179-794,495,600,1.70149482899586,1.37909090909091
2018-10-11 14:30:00,2018-10-11 23:15:00,6.406,1-1-179-781,135,525,0.74370808955652,0.711777777777778
2018-10-11 14:45:00,2018-10-11 22:30:00,11.065,1-1-179-809,165,465,0.539941179677155,1.00590909090909
2018-10-11 14:45:00,2018-10-11 22:45:00,2.825,1-1-191-785,90,480,1.04935845437557,0.470833333333333
2018-10-11 14:45:00,2018-10-11 23:30:00,13.952,1-1-179-813,300,525,0.377009914779988,0.6976
2018-10-11 14:45:00,2018-10-11 23:45:00,18.055,1-1-179-796,270,540,0.173243004900623,1.00305555555556
2018-10-11 14:45:00,2018-10-11 22:45:00,5.559,1-1-179-798,105,480,0.947474999435885,0.794142857142857
2018-10-11 14:45:00,2018-10-11 19:00:00,10.135,1-1-179-801,90,255,1.04935845437557,1.68916666666667
2018-10-11 14:45:00,2018-10-12 00:30:00,7.531,1-1-179-790,135,585,0.74370808955652,0.836777777777778
2018-10-11 14:45:00,2018-10-11 19:00:00,16.113,1-1-179-791,255,255,0.0713595499609406,0.947823529411765
2018-10-11 15:00:00,2018-10-11 23:00:00,19.482,1-1-179-779,480,480,1.59961137405618,0.6088125
2018-10-11 15:00:00,2018-10-11 21:15:00,7.235,1-1-191-807,120,375,0.845591544496202,0.904375
2018-10-11 15:00:00,2018-10-12 01:00:00,4.043,1-1-191-782,75,600,1.15124190931525,0.8086
2018-10-11 15:00:00,2018-10-11 18:30:00,10.696,1-1-191-803,210,210,0.234290814858107,0.764
2018-10-11 15:00:00,2018-10-11 18:15:00,5.165,1-1-191-802,165,195,0.539941179677155,0.469545454545455
2018-10-11 15:00:00,2018-10-12 00:30:00,9.627,1-1-191-808,300,570,0.377009914779988,0.48135
